          0          1          2          3          4          5          6          7          8          9         10         11
0.65722656 0.53808594 0.70605469 0.79980469 0.44433594 0.62402344 0.77246094 0.29785156 0.42089844 0.94042969 0.28027344 0.37597656 
0.15722656 0.03808594 0.20605469 0.29980469 0.94433594 0.12402344 0.27246094 0.79785156 0.92089844 0.44042969 0.78027344 0.87597656 
0.40722656 0.28808594 0.95605469 0.54980469 0.19433594 0.37402344 0.02246094 0.54785156 0.67089844 0.69042969 0.53027344 0.62597656 
0.90722656 0.78808594 0.45605469 0.04980469 0.69433594 0.87402344 0.52246094 0.04785156 0.17089844 0.19042969 0.03027344 0.12597656 
0.78222656 0.66308594 0.83105469 0.42480469 0.31933594 0.99902344 0.89746094 0.67285156 0.29589844 0.56542969 0.65527344 0.25097656 
0.28222656 0.16308594 0.33105469 0.92480469 0.81933594 0.49902344 0.39746094 0.17285156 0.79589844 0.06542969 0.15527344 0.75097656 
0.03222656 0.41308594 0.58105469 0.17480469 0.06933594 0.24902344 0.14746094 0.42285156 0.54589844 0.81542969 0.40527344 0.50097656 
0.53222656 0.91308594 0.08105469 0.67480469 0.56933594 0.74902344 0.64746094 0.92285156 0.04589844 0.31542969 0.90527344 0.00097656 
0.21972656 0.85058594 0.51855469 0.61230469 0.25683594 0.06152344 0.20996094 0.98535156 0.73339844 0.37792969 0.46777344 0.56347656 
0.71972656 0.35058594 0.01855469 0.11230469 0.75683594 0.56152344 0.70996094 0.48535156 0.23339844 0.87792969 0.96777344 0.06347656 
0.96972656 0.10058594 0.76855469 0.86230469 0.00683594 0.81152344 0.95996094 0.23535156 0.48339844 0.12792969 0.71777344 0.31347656 
0.46972656 0.60058594 0.26855469 0.36230469 0.50683594 0.31152344 0.45996094 0.73535156 0.98339844 0.62792969 0.21777344 0.81347656 
0.34472656 0.97558594 0.89355469 0.23730469 0.38183594 0.43652344 0.08496094 0.11035156 0.60839844 0.00292969 0.59277344 0.68847656 
0.84472656 0.47558594 0.39355469 0.73730469 0.88183594 0.93652344 0.58496094 0.61035156 0.10839844 0.50292969 0.09277344 0.18847656 
0.59472656 0.22558594 0.64355469 0.48730469 0.13183594 0.68652344 0.83496094 0.86035156 0.35839844 0.25292969 0.34277344 0.43847656 
0.09472656 0.72558594 0.14355469 0.98730469 0.63183594 0.18652344 0.33496094 0.36035156 0.85839844 0.75292969 0.84277344 0.93847656 
