4 12
52 167
          0          1          2          3          4          5          6          7          8          9         10         11
0.00000783 0.13153780 0.75560534 0.45865014 0.53276724 0.21895918 0.04704462 0.67886472 0.67929643 0.93469292 0.38350207 0.51941639 
0.83096534 0.03457211 0.05346163 0.52970022 0.67114937 0.00769819 0.38341564 0.06684224 0.41748598 0.68677270 0.58897662 0.93043649 
0.84616691 0.52692878 0.09196489 0.65391898 0.41599935 0.70119059 0.91032082 0.76219803 0.26245299 0.04746451 0.73608190 0.32823423 
0.63263857 0.75641048 0.99103737 0.36533868 0.24703889 0.98255026 0.72266042 0.75335586 0.65151858 0.07268588 0.63163471 0.88470715 
0.27270997 0.43641141 0.76649475 0.47773176 0.23777443 0.27490684 0.35926497 0.16650720 0.48651737 0.89765626 0.90920812 0.06056433 
0.90465307 0.50452292 0.51629198 0.31903294 0.98664212 0.49397668 0.26614451 0.09073289 0.94776428 0.07374907 0.50070709 0.38414216 
0.27708179 0.91381747 0.52974737 0.46444583 0.94097996 0.05008398 0.76151425 0.77020454 0.82781732 0.12536538 0.01586770 0.68845528 
0.86824715 0.62954342 0.73622453 0.72541201 0.99945790 0.88857222 0.23319487 0.30632183 0.35101524 0.51327372 0.59111357 0.84598154 
75 49
          0          1          2          3          4          5          6          7          8          9         10         11
0.41208076 0.84151065 0.26931727 0.41539460 0.53730398 0.46791738 0.28721237 0.17832771 0.15371998 0.57165480 0.80240571 0.03305376 
0.53444982 0.49848011 0.95536077 0.74829262 0.55458385 0.89073747 0.62484932 0.84203959 0.15976752 0.21275151 0.71470994 0.13042726 
0.09099033 0.27458814 0.00299960 0.41429326 0.02687629 0.70981961 0.93789732 0.23991081 0.18089591 0.31753954 0.88699067 0.65205866 
0.15033506 0.68134624 0.38581470 0.38772532 0.49974102 0.14753300 0.58718663 0.84557563 0.59010863 0.95540881 0.55614614 0.14815156 
0.98330510 0.40876669 0.14181978 0.56489867 0.25212640 0.48851454 0.46403053 0.96109515 0.12603080 0.19975720 0.31924966 0.62926918 
0.12671216 0.65125376 0.62163401 0.80307299 0.24784176 0.47643182 0.38931417 0.20325033 0.02837518 0.90167350 0.42649740 0.14202103 
0.94748676 0.41031304 0.13118853 0.88564837 0.09217363 0.16219856 0.07106356 0.36533904 0.25305736 0.13510936 0.78315318 0.45530728 
0.34952414 0.45230016 0.80894458 0.93167442 0.65164608 0.21524838 0.67959237 0.90892190 0.25012559 0.86085981 0.47126234 0.50595587 
121 153
          0          1          2          3          4          5          6          7          8          9         10         11
0.60039371 0.81756151 0.75584352 0.46224499 0.95136744 0.63273871 0.43933031 0.82469738 0.68898094 0.70220667 0.98714548 0.95441490 
0.85126966 0.28931621 0.53742576 0.51443470 0.10343393 0.41402850 0.57671666 0.87656569 0.44003865 0.72974765 0.86926371 0.71564233 
0.80072033 0.70653546 0.74171591 0.01909240 0.88603109 0.52498740 0.46332273 0.06519387 0.71342230 0.48894316 0.66767907 0.68204910 
0.19955474 0.91663390 0.86588269 0.89001870 0.54394829 0.13919500 0.45034742 0.98936248 0.21553198 0.44602343 0.31573242 0.51465946 
0.88150412 0.43972555 0.46753177 0.80664992 0.36515805 0.21151896 0.99911666 0.15360448 0.63048828 0.61635035 0.00059504 0.00087900 
0.77335203 0.72733498 0.31917760 0.41772372 0.68249422 0.68056196 0.20526189 0.83641988 0.70892060 0.82870793 0.09454881 0.08173761 
0.76400483 0.62957186 0.21385218 0.21354680 0.08106080 0.38882324 0.95215964 0.94754505 0.38985360 0.26921475 0.69216895 0.28403503 
0.77686584 0.78386521 0.42245981 0.28215587 0.19396748 0.01131623 0.19182384 0.98323578 0.24405424 0.81972611 0.13645494 0.39814368 
188 298
          0          1          2          3          4          5          6          7          8          9         10         11
0.60101008 0.17688037 0.82835472 0.15773118 0.98793697 0.25716865 0.23359919 0.10163738 0.21941064 0.63471746 0.69600731 0.79476982 
0.69624281 0.75294042 0.66952062 0.63342988 0.05644066 0.59821665 0.22700772 0.31877789 0.69983447 0.11743694 0.76257074 0.52612329 
0.55391133 0.58798891 0.32966638 0.70298940 0.14304526 0.16168770 0.48532519 0.86022568 0.81326574 0.55683577 0.73899662 0.31600735 
0.13533221 0.52854824 0.31073886 0.58811915 0.51808357 0.43084779 0.25884277 0.37022626 0.39301759 0.44686595 0.47589621 0.38783121 
0.27929306 0.07826321 0.36974201 0.25392228 0.67178416 0.67623693 0.51393640 0.72860837 0.72076780 0.94475281 0.46069732 0.94016314 
0.32156008 0.46043417 0.51714534 0.66135550 0.40183291 0.60563970 0.98650265 0.15039389 0.67009842 0.34381756 0.54171014 0.52280772 
0.82923871 0.01495057 0.27420974 0.64297891 0.54613662 0.91784769 0.26661333 0.97008669 0.24673314 0.84397537 0.69402367 0.45575160 
0.81710136 0.02208370 0.16074891 0.70694995 0.70782632 0.43663844 0.58242112 0.75171012 0.99153304 0.69567913 0.27951175 0.75386274 
