4 12
52 167
          0          1          2          3          4          5          6          7          8          9         10         11
0.95936108 0.20546089 0.59468931 0.39427683 0.12935804 0.85825002 0.74406964 0.82874787 0.99467283 0.37269440 0.86102098 0.21276391 
0.34925556 0.97833508 0.27426180 0.82695967 0.30365631 0.72212303 0.85408211 0.99142832 0.08756436 0.90972000 0.87854958 0.05784551 
0.63196659 0.60425019 0.16209288 0.65212125 0.52753907 0.38040641 0.97851855 0.26945037 0.79488391 0.27103138 0.18678401 0.70247525 
0.05482292 0.00613866 0.88965195 0.93436521 0.65523207 0.62277657 0.69406104 0.45038658 0.41559365 0.88777208 0.15622380 0.74900335 
0.85425758 0.85444820 0.61109328 0.06577056 0.94450754 0.09057432 0.17989516 0.86852455 0.67321503 0.27784476 0.48614591 0.61436969 
0.38404465 0.51621121 0.54057544 0.49194261 0.63568610 0.26211891 0.34784383 0.15646218 0.88524842 0.96973807 0.37968704 0.65211785 
0.55030060 0.28890279 0.22046742 0.22977346 0.79347748 0.56307799 0.61964655 0.61170077 0.65137994 0.60627866 0.00713014 0.81555521 
0.21925342 0.69231546 0.14798869 0.36756954 0.01965816 0.42141089 0.00927587 0.33761162 0.32145232 0.47503799 0.34385121 0.24082714 
0.87696445 0.44043481 0.86780691 0.80791086 0.22738175 0.78799611 0.53557771 0.06570044 0.02740675 0.14408496 0.95451182 0.15806316 
0.31151378 0.16375688 0.79538143 0.59853494 0.90510106 0.95386249 0.10234112 0.69990730 0.18305539 0.52482331 0.61607456 0.33749813 
0.73192012 0.95033532 0.48448998 0.88893038 0.43476555 0.48858306 0.37446362 0.54552495 0.70663482 0.81001264 0.80685633 0.71420372 
0.07787216 0.57459843 0.36438498 0.04081185 0.10121963 0.03871273 0.28696322 0.37756845 0.29111472 0.63351560 0.73930943 0.08729549 
0.80150115 0.08803319 0.09194414 0.46405473 0.31533873 0.17493130 0.42584693 0.20597388 0.23176675 0.96150124 0.98010308 0.95320725 
0.47484291 0.82503879 0.81172144 0.26887733 0.45581990 0.91470015 0.52697963 0.65487188 0.16084014 0.39975950 0.24334213 0.76596135 
0.56822288 0.44980240 0.74088061 0.41001505 0.71649444 0.75489402 0.78941035 0.74103481 0.52862400 0.57022637 0.46801597 0.42368901 
0.18297517 0.22267091 0.46237561 0.85040492 0.92387944 0.34852490 0.92173278 0.50918269 0.85951549 0.68746412 0.39508098 0.88206160 
75 49
          0          1          2          3          4          5          6          7          8          9         10         11
0.95230103 0.00559611 0.29717451 0.29390958 0.89527428 0.50470549 0.52664673 0.51635456 0.85415018 0.71853471 0.19374342 0.12161815 
0.36344051 0.85373604 0.01673677 0.72326058 0.37983790 0.05472353 0.79207909 0.24240227 0.74695665 0.05947985 0.07722308 0.44242999 
0.64725018 0.51687086 0.94456476 0.69128776 0.14094236 0.22605182 0.92065328 0.91642618 0.48957118 0.20862849 0.79250509 0.91701835 
0.03641224 0.28836754 0.66407329 0.97463423 0.27314273 0.85317111 0.14777063 0.01148177 0.47178984 0.41843441 0.69244450 0.30390131 
0.87063694 0.69206053 0.59356827 0.10592058 0.48277256 0.70507407 0.71673214 0.80532724 0.06253598 0.11467820 0.57053179 0.19849630 
0.39896202 0.44160438 0.27314022 0.53352511 0.69815999 0.36200276 0.86984754 0.96585113 0.37338269 0.49117920 0.29765010 0.07268906 
0.54104805 0.16357164 0.16064872 0.21832116 0.96333152 0.68984628 0.94183934 0.27401978 0.57029450 0.03443995 0.54126775 0.67855483 
0.23627090 0.95015752 0.88847971 0.35343251 0.58319789 0.08625264 0.70210820 0.46938229 0.94671893 0.31593907 0.93463898 0.74625397 
0.89398193 0.57424372 0.60803896 0.78610456 0.75373393 0.24611023 0.20860775 0.86521095 0.96027571 0.36703902 0.09978092 0.60631824 
0.28168440 0.08870976 0.53908026 0.66089910 0.05880269 0.57136548 0.30223128 0.10912770 0.12798525 0.91620350 0.66998559 0.66146350 
0.74676847 0.82454681 0.21863937 0.94892305 0.20379968 0.41371432 0.59213871 0.61357522 0.81666869 0.26860082 0.74897242 0.82151532 
0.09198523 0.44909033 0.14653441 0.10077105 0.85668325 0.81014520 0.04274457 0.31844643 0.43029219 0.86860430 0.85981452 0.23077953 
0.79474020 0.22333054 0.86604297 0.52693343 0.39459416 0.93996435 0.55228609 0.09728242 0.65345263 0.28369811 0.88974231 0.13628070 
0.49152231 0.74922967 0.79387349 0.16855986 0.16395967 0.49648434 0.10976753 0.72214800 0.88189667 0.98257595 0.16484603 0.34829932 
0.58233881 0.40259287 0.48304847 0.30635470 0.29165214 0.02604454 0.36776352 0.56688362 0.63185763 0.60908473 0.12953015 0.70676154 
0.16266298 0.13983929 0.36262095 0.74667054 0.50353819 0.19193880 0.29080364 0.41011038 0.32648414 0.45156604 0.51326156 0.08266897 
121 153
          0          1          2          3          4          5          6          7          8          9         10         11
0.94569397 0.83938193 0.84291589 0.51153982 0.83714819 0.15493692 0.32913384 0.63253725 0.79871786 0.47931021 0.17282227 0.46302909 
0.36195755 0.46364504 0.77080840 0.17645104 0.39909837 0.88851124 0.59645301 0.78226072 0.43312186 0.14856613 0.14381264 0.85546017 
