4 12
52 167
          0          1          2          3          4          5          6          7          8          9         10         11
0.00263407 0.36251318 0.93036205 0.61126435 0.29957604 0.31287679 0.80486500 0.68363345 0.94994187 0.32866555 0.11595353 0.56176150 
0.65669060 0.19833879 0.05078949 0.88526708 0.63922620 0.48431286 0.35108760 0.69545084 0.00636334 0.25306475 0.70328277 0.35476592 
0.33149052 0.83904016 0.32289752 0.19966958 0.07723089 0.65620142 0.83502716 0.76251644 0.10437257 0.17623538 0.25838885 0.17402799 
0.98627949 0.57604015 0.40185046 0.47366396 0.41681334 0.82759988 0.38104692 0.82958204 0.20229976 0.13507633 0.84571815 0.99330926 
0.16605666 0.01515820 0.71237081 0.76760006 0.75639576 0.99948853 0.92725766 0.84415412 0.30219579 0.05828792 0.43304864 0.78558379 
0.58647060 0.75084656 0.98478353 0.06241889 0.10424267 0.10037369 0.41465735 0.91121966 0.35672688 0.98149806 0.02138506 0.60486555 
0.49564409 0.48802724 0.10527254 0.35641322 0.53398287 0.27177495 0.95741975 0.97552288 0.45473611 0.90589732 0.60871440 0.42487729 
0.78641939 0.22380790 0.37739286 0.65040767 0.87363309 0.44366345 0.50343955 0.04535852 0.55266333 0.82906783 0.16382037 0.21715181 
0.08475735 0.99239641 0.45627207 0.92441040 0.22147995 0.61509949 0.04966218 0.05993830 0.65067261 0.78790885 0.75114971 0.03716354 
0.73844767 0.43329579 0.72839248 0.24166046 0.56106240 0.70415068 0.53360182 0.12700388 0.70520371 0.71112043 0.33848017 0.85571492 
0.29606009 0.18497281 0.80888134 0.51566321 0.99080265 0.87603909 0.07960960 0.19130704 0.80509967 0.63551968 0.92580950 0.67499667 
0.90397406 0.80964231 0.12098940 0.81006557 0.33864948 0.05339234 0.62582034 0.25837260 0.90302694 0.55991888 0.51313996 0.46800116 
0.24845460 0.64558339 0.20141692 0.10447638 0.67010349 0.22524606 0.17184003 0.27295238 0.95764005 0.48308802 0.06925189 0.28728291 
0.53410292 0.09732118 0.51998585 0.39841247 0.01795040 0.32021418 0.65598243 0.34001794 0.05745757 0.44192901 0.65658128 0.10729466 
0.39072442 0.72162944 0.79055786 0.69240689 0.44768447 0.49161544 0.20200221 0.40708354 0.15546679 0.36514059 0.24391168 0.89883870 
0.86240792 0.45862943 0.87098545 0.96640116 0.78726691 0.66350394 0.74456179 0.47138670 0.25339046 0.28953981 0.83124101 0.71812052 
0.04062869 0.30554438 0.18316722 0.28080371 0.13511381 0.83493996 0.29078436 0.48596650 0.30989039 0.21393903 0.41857150 0.53811246 
0.65073991 0.93027407 0.26358241 0.55480635 0.47469625 0.93032575 0.77817225 0.55303210 0.40789959 0.17159235 0.97367632 0.33038706 
