4 12
52 167
          0          1          2          3          4          5          6          7          8          9         10         11
0.71746826 0.13824463 0.88793945 0.02203369 0.40960693 0.35156250 0.03802490 0.24267578 0.26782227 0.07342529 0.29504395 0.67956543 
0.65625000 0.26324463 0.95965576 0.16510010 0.12902832 0.12774658 0.62756348 0.00201416 0.99707031 0.49591064 0.10827637 0.87091064 
0.59954834 0.57824707 0.50268555 0.81762695 0.45635986 0.71124268 0.10015869 0.58093262 0.01867676 0.32635498 0.30651855 0.95330811 
0.32153320 0.56439209 0.09283447 0.05120850 0.09240723 0.32952881 0.58721924 0.44909668 0.44268799 0.28393555 0.19976807 0.20928955 
0.96685791 0.70153809 0.86798096 0.56799316 0.68322754 0.60345459 0.96453857 0.78253174 0.28320312 0.97814941 0.77105713 0.94061279 
0.57641602 0.05621338 0.27276611 0.37646484 0.17779541 0.94018555 0.48309326 0.49060059 0.87097168 0.10229492 0.01721191 0.98083496 
0.89392090 0.86334229 0.33428955 0.56469727 0.44085693 0.12109375 0.53454590 0.80737305 0.25677490 0.60705566 0.21746826 0.21441650 
0.93695068 0.79211426 0.92187500 0.08489990 0.45788574 0.36419678 0.80847168 0.05401611 0.18914795 0.06622314 0.60839844 0.56665039 
75 49
          0          1          2          3          4          5          6          7          8          9         10         11
0.20178223 0.78240967 0.86651611 0.19018555 0.06573486 0.89099121 0.26617432 0.17596436 0.67883301 0.26330566 0.48773193 0.86389160 
0.63897705 0.84045410 0.53118896 0.24426270 0.98443604 0.51531982 0.43652344 0.02880859 0.45001221 0.18218994 0.02813721 0.44116211 
0.63269043 0.45617676 0.80206299 0.92016602 0.76318359 0.32489014 0.16644287 0.68640137 0.61285400 0.42083740 0.64062500 0.46154785 
0.45574951 0.33929443 0.41412354 0.00537109 0.08483887 0.23211670 0.35723877 0.18249512 0.13879395 0.92163086 0.90179443 0.53350830 
0.25756836 0.86328125 0.92620850 0.61083984 0.51037598 0.29315186 0.24279785 0.40209961 0.73883057 0.81030273 0.17657471 0.37237549 
0.96289062 0.70324707 0.76141357 0.26312256 0.57354736 0.66815186 0.25036621 0.36590576 0.24688721 0.03662109 0.79046631 0.83923340 
0.23309326 0.89282227 0.63500977 0.94506836 0.66168213 0.92736816 0.34033203 0.95684814 0.95300293 0.87420654 0.91540527 0.78991699 
0.18322754 0.46697998 0.43792725 0.01757812 0.85058594 0.52844238 0.84259033 0.04498291 0.97027588 0.76324463 0.99890137 0.51708984 
121 153
          0          1          2          3          4          5          6          7          8          9         10         11
0.57531738 0.56884766 0.85717773 0.84588623 0.26898193 0.74591064 0.92596436 0.05963135 0.27294922 0.32818604 0.02941895 0.12286377 
0.55493164 0.23187256 0.51184082 0.30139160 0.67510986 0.16308594 0.15856934 0.60150146 0.09973145 0.61828613 0.53277588 0.77313232 
0.25567627 0.18328857 0.62213135 0.27960205 0.32183838 0.48681641 0.24078369 0.90203857 0.49340820 0.15710449 0.60589600 0.83801270 
0.84881592 0.44439697 0.57373047 0.19439697 0.07391357 0.16040039 0.56036377 0.51470947 0.99639893 0.39807129 0.64068604 0.21002197 
0.89288330 0.30841064 0.91094971 0.96697998 0.40167236 0.08270264 0.21679688 0.94470215 0.92150879 0.39410400 0.04418945 0.32031250 
0.39019775 0.10552979 0.37249756 0.01953125 0.37896729 0.61901855 0.36737061 0.50805664 0.25506592 0.51599121 0.16802979 0.93652344 
0.40655518 0.36010742 0.66473389 0.82672119 0.62048340 0.91363525 0.82440186 0.63934326 0.15893555 0.64514160 0.07470703 0.64331055 
0.89227295 0.65307617 0.49157715 0.25537109 0.83996582 0.63452148 0.57012939 0.22729492 0.75360107 0.09069824 0.31768799 0.83660889 
188 298
          0          1          2          3          4          5          6          7          8          9         10         11
0.67791748 0.73736572 0.12622070 0.74603271 0.78265381 0.10986328 0.86193848 0.50720215 0.69592285 0.80242920 0.04510498 0.92382812 
0.03558350 0.15924072 0.23565674 0.19750977 0.47277832 0.26867676 0.03656006 0.79119873 0.51574707 0.08654785 0.67822266 0.59222412 
0.86737061 0.89355469 0.51422119 0.12219238 0.54534912 0.18823242 0.40582275 0.11077881 0.14514160 0.93060303 0.94122314 0.67858887 
0.15649414 0.16815186 0.79534912 0.68890381 0.85351562 0.04296875 0.55639648 0.02685547 0.08630371 0.58123779 0.93420410 0.05920410 
0.86425781 0.36859131 0.85455322 0.30529785 0.76873779 0.19403076 0.56170654 0.00262451 0.91601562 0.46661377 0.85601807 0.77673340 
0.33410645 0.14361572 0.94378662 0.74713135 0.23443604 0.30187988 0.53906250 0.48510742 0.21105957 0.32592773 0.34533691 0.07849121 
0.02313232 0.79626465 0.37396240 0.46826172 0.70855713 0.68353271 0.20568848 0.59405518 0.25433350 0.11273193 0.28424072 0.45336914 
0.90441895 0.81549072 0.78228760 0.21600342 0.75732422 0.74334717 0.60272217 0.52331543 0.13555908 0.77301025 0.04010010 0.40649414 
