4 12
52 167
          0          1          2          3          4          5          6          7          8          9         10         11
0.71070290 0.16445601 0.10419796 0.72877687 0.92925102 0.24461123 0.16377449 0.21334369 0.65166342 0.93965536 0.91531813 0.60433000 
0.43694735 0.93883693 0.94220030 0.65767479 0.60462761 0.56622171 0.72701025 0.90515810 0.34720954 0.41171008 0.09792643 0.66097224 
0.77129889 0.51148427 0.76821488 0.95500892 0.73963612 0.43676415 0.87516040 0.01492137 0.02107044 0.56971300 0.66894233 0.82392991 
0.04209530 0.00533239 0.46836510 0.03865351 0.02755747 0.83484888 0.98935235 0.79438996 0.17923523 0.66782886 0.77306688 0.22183752 
0.61880636 0.81701022 0.38665336 0.52398419 0.18866418 0.93170536 0.64867342 0.98454088 0.72274357 0.83250958 0.86198640 0.14335468 
0.25198019 0.43662733 0.05093572 0.20172928 0.87990427 0.53587395 0.19924375 0.29295087 0.29749104 0.78005457 0.87509227 0.33163342 
0.91528833 0.27900702 0.91712767 0.34479088 0.40748689 0.03294232 0.35208654 0.43150750 0.22109033 0.09404665 0.18349822 0.71132475 
0.16835463 0.71845001 0.73220831 0.78435397 0.13905446 0.16027357 0.62617761 0.88119876 0.14884286 0.73860329 0.13874765 0.10195949 
0.67344373 0.60885793 0.40689170 0.70707929 0.31536344 0.91886604 0.03298290 0.12113991 0.54837388 0.17827675 0.49535039 0.95561010 
0.48002923 0.13855430 0.35079205 0.99514425 0.46598229 0.76123071 0.54436213 0.59977883 0.86115062 0.72293144 0.38364765 0.76281768 
0.81753337 0.91490185 0.02732841 0.05852946 0.70430970 0.32778856 0.06791753 0.34249604 0.74812531 0.05705409 0.00565951 0.42696407 
0.11999840 0.46320873 0.87474668 0.56011838 0.98522550 0.64390582 0.39501235 0.08292194 0.52074504 0.21121141 0.34490418 0.86539352 
0.53784013 0.09680749 0.69942546 0.25693512 0.63145638 0.09643142 0.25766918 0.73456252 0.46127373 0.44802895 0.93937969 0.25332010 
0.34802622 0.78587896 0.59765017 0.39760068 0.75344038 0.29645437 0.43013242 0.57126588 0.05513449 0.11181772 0.61349291 0.98230821 
0.99692798 0.40163252 0.29237264 0.75237060 0.04479229 0.59147137 0.49956179 0.39274746 0.35597265 0.50884753 0.81176019 0.79636329 
0.20438999 0.24593766 0.19266564 0.58542722 0.20618212 0.39501971 0.77492523 0.18542531 0.58298081 0.01524351 0.72901189 0.27856198 
75 49
          0          1          2          3          4          5          6          7          8          9         10         11
0.69766426 0.00501467 0.99601686 0.76525843 0.50634164 0.38443089 0.42981088 0.17403869 0.59832633 0.27699086 0.04157042 0.19344017 
0.40757179 0.81664163 0.63167703 0.64812148 0.65035474 0.66136026 0.49856499 0.63812035 0.92015553 0.97904271 0.27250358 0.07989816 
0.75538683 0.43738520 0.50714070 0.92940867 0.97164088 0.15180986 0.77448857 0.77390128 0.99421138 0.60216552 0.45117086 0.67705876 
0.06108904 0.27861619 0.22230379 0.09544548 0.62762678 0.23769394 0.89047271 0.52300620 0.12249582 0.45621490 0.58937341 0.73057389 
