4 12
52 167
          0          1          2          3          4          5          6          7          8          9         10         11
0.13122559 0.86633301 0.19311523 0.50573730 0.50451660 0.65606689 0.20697021 0.47204590 0.86120605 0.90051270 0.49291992 0.59088135 
0.52478027 0.62518311 0.26000977 0.49652100 0.08801270 0.70953369 0.29492188 0.79724121 0.93127441 0.45306396 0.80340576 0.26177979 
0.01641846 0.42871094 0.87518311 0.14599609 0.35247803 0.69378662 0.85784912 0.66149902 0.19348145 0.54962158 0.85174561 0.57263184 
0.74951172 0.21948242 0.52398682 0.71533203 0.22216797 0.65942383 0.00158691 0.38714600 0.32940674 0.27227783 0.87353516 0.34204102 
0.67602539 0.41510010 0.06463623 0.41656494 0.56048584 0.49163818 0.13946533 0.18896484 0.47656250 0.71032715 0.42846680 0.99011230 
0.44781494 0.90533447 0.16534424 0.13232422 0.02899170 0.76776123 0.92120361 0.71765137 0.52941895 0.86907959 0.88812256 0.61041260 
0.43933105 0.68096924 0.46813965 0.01989746 0.62274170 0.09918213 0.68389893 0.83691406 0.23138428 0.09124756 0.69390869 0.70910645 
0.68865967 0.98602295 0.51837158 0.36975098 0.90222168 0.19970703 0.31732178 0.56414795 0.09881592 0.88287354 0.87426758 0.26757812 
0.88220215 0.57385254 0.79736328 0.02935791 0.36322021 0.96112061 0.69134521 0.82446289 0.59942627 0.25085449 0.79528809 0.81054688 
0.59075928 0.02770996 0.17468262 0.58099365 0.44519043 0.01672363 0.13586426 0.44274902 0.17407227 0.86749268 0.58422852 0.22778320 
0.78796387 0.89807129 0.50860596 0.73931885 0.47290039 0.72961426 0.74420166 0.26019287 0.15600586 0.39434814 0.04852295 0.30554199 
0.53070068 0.71978760 0.14337158 0.58538818 0.04913330 0.20263672 0.95135498 0.85064697 0.60198975 0.64135742 0.96258545 0.76440430 
0.08990479 0.67803955 0.06524658 0.23553467 0.18463135 0.23315430 0.17041016 0.03094482 0.67132568 0.69104004 0.10162354 0.89776611 
0.89440918 0.93951416 0.24597168 0.71221924 0.19281006 0.30371094 0.19329834 0.70886230 0.47558594 0.45483398 0.60583496 0.36401367 
0.37310791 0.36468506 0.15313721 0.81237793 0.85015869 0.67474365 0.69567871 0.22674561 0.85388184 0.13482666 0.42199707 0.71130371 
0.32861328 0.25891113 0.11224365 0.31103516 0.42315674 0.68988037 0.07574463 0.65142822 0.91711426 0.10455322 0.40423584 0.87573242 
0.80181885 0.13299561 0.36474609 0.19830322 0.24304199 0.37707520 0.97601318 0.15905762 0.38385010 0.13323975 0.51995850 0.22283936 
0.53186035 0.58532715 0.98077393 0.88299561 0.48626709 0.18615723 0.86315918 0.38348389 0.80065918 0.09149170 0.70257568 0.53649902 
0.33618164 0.54290771 0.29376221 0.66827393 0.28759766 0.05084229 0.59552002 0.47125244 0.66406250 0.29064941 0.17401123 0.51129150 
0.47937012 0.26672363 0.09625244 0.65240479 0.61315918 0.90216064 0.31689453 0.92681885 0.78118896 0.21655273 0.04522705 0.05499268 
0.81420898 0.89190674 0.28002930 0.55566406 0.26464844 0.93011475 0.65649414 0.89477539 0.62677002 0.17315674 0.11102295 0.92565918 
0.70172119 0.98248291 0.01367188 0.55352783 0.54254150 0.10504150 0.15069580 0.85797119 0.65167236 0.63879395 0.10980225 0.18157959 
0.57135010 0.22277832 0.58557129 0.49639893 0.14172363 0.55316162 0.13574219 0.70739746 0.41650391 0.12750244 0.31878662 0.27667236 
0.38568115 0.73718262 0.22570801 0.88830566 0.77893066 0.87255859 0.34051514 0.27777100 0.99969482 0.10601807 0.82324219 0.29510498 
0.97283936 0.21850586 0.86437988 0.62371826 0.70758057 0.35644531 0.60223389 0.49224854 0.28234863 0.92797852 0.45825195 0.34417725 
0.40008545 0.82006836 0.15100098 0.46862793 0.72601318 0.56909180 0.39538574 0.44238281 0.31341553 0.35369873 0.09960938 0.00750732 
0.89379883 0.27337646 0.80548096 0.43750000 0.89044189 0.42181396 0.11999512 0.67706299 0.17462158 0.59344482 0.95922852 0.99487305 
0.63757324 0.88305664 0.05279541 0.83197021 0.48736572 0.09783936 0.97302246 0.41174316 0.70971680 0.17633057 0.07824707 0.18835449 
0.51910400 0.83526611 0.28503418 0.92114258 0.21270752 0.32464600 0.28894043 0.21563721 0.27557373 0.03979492 0.17047119 0.63507080 
0.54888916 0.87371826 0.47583008 0.96728516 0.57037354 0.30480957 0.32867432 0.91015625 0.88232422 0.41448975 0.02423096 0.45037842 
0.86157227 0.37152100 0.91320801 0.08361816 0.31243896 0.89953613 0.76220703 0.10681152 0.11950684 0.91027832 0.88079834 0.88409424 
0.45410156 0.73480225 0.59924316 0.91650391 0.46234131 0.43316650 0.37213135 0.25469971 0.59448242 0.53747559 0.71014404 0.33135986 
0.67486572 0.35571289 0.72314453 0.42150879 0.85437012 0.05694580 0.17687988 0.81079102 0.60186768 0.26470947 0.53833008 0.20367432 
0.22265625 0.35449219 0.14050293 0.46911621 0.50488281 0.71057129 0.68615723 0.32128906 0.23059082 0.58819580 0.85504150 0.50170898 
0.24969482 0.45880127 0.69122314 0.42456055 0.43719482 0.16595459 0.34698486 0.10583496 0.70617676 0.09448242 0.82360840 0.15118408 
0.27795410 0.45910645 0.54907227 0.58477783 0.34106445 0.55932617 0.96630859 0.59191895 0.85510254 0.56457520 0.61859131 0.70709229 
0.30456543 0.95941162 0.25976562 0.32879639 0.54052734 0.55975342 0.67285156 0.90661621 0.82061768 0.59808350 0.58300781 0.98553467 
0.58520508 0.80932617 0.19769287 0.52239990 0.91668701 0.72869873 0.69140625 0.50030518 0.42608643 0.38104248 0.46417236 0.40924072 
0.37957764 0.42651367 0.67053223 0.42828369 0.39959717 0.17840576 0.86187744 0.74078369 0.78283691 0.04986572 0.96636963 0.07739258 
0.54071045 0.50366211 0.56774902 0.63574219 0.31805420 0.17279053 0.03533936 0.91564941 0.50982666 0.73455811 0.98352051 0.67834473 
0.81585693 0.28485107 0.43524170 0.07116699 0.31494141 0.85052490 0.93798828 0.32781982 0.66058350 0.19561768 0.88360596 0.57464600 
0.45263672 0.50756836 0.12866211 0.55224609 0.77508545 0.47369385 0.10473633 0.64605713 0.73852539 0.54669189 0.80963135 0.77569580 
