4 12
52 167
          0          1          2          3          4          5          6          7          8          9         10         11
0.91304970 0.87116730 0.38123006 0.29058230 0.30234298 0.32735044 0.34439033 0.87327647 0.30211785 0.14976792 0.15101010 0.94120204 
0.25533676 0.48473307 0.10906062 0.71587884 0.52246583 0.68259734 0.60214376 0.12739636 0.25324368 0.52627450 0.49210247 0.54908621 
0.71456146 0.27133021 0.83023560 0.68641126 0.65398371 0.13810015 0.05771004 0.59175295 0.16935408 0.82684535 0.38029578 0.58173448 
0.10226345 0.67337173 0.75780815 0.96725750 0.94323432 0.28359443 0.55632788 0.33121371 0.52182209 0.62607789 0.03147425 0.16291930 
0.75997448 0.40902627 0.47763610 0.11115528 0.63367677 0.54408103 0.09887897 0.07141274 0.83864444 0.95349658 0.32569712 0.48338488 
0.45492268 0.18305199 0.32514459 0.54821569 0.79969031 0.43174925 0.38403374 0.69266135 0.76305151 0.39891210 0.95913041 0.85281312 
0.59700871 0.95598263 0.04503962 0.21975313 0.02359501 0.82818550 0.24890688 0.57587844 0.50054544 0.57811922 0.61998707 0.54049140 
0.12533379 0.58070350 0.97419888 0.35088649 0.22566767 0.97438705 0.45699403 0.39087090 0.45173913 0.66178465 0.82738894 0.37079313 
75 49
          0          1          2          3          4          5          6          7          8          9         10         11
0.89590788 0.70498508 0.79036731 0.46503448 0.34401613 0.94739258 0.73310071 0.25233647 0.27397126 0.53215951 0.73833162 0.59153891 
0.28873205 0.34189117 0.51793921 0.26979876 0.46493772 0.49751613 0.84238780 0.90082544 0.24073453 0.79414451 0.99401498 0.16622263 
0.74282980 0.19294898 0.39744771 0.41028133 0.67909402 0.01835788 0.99524057 0.02835504 0.15211789 0.65218389 0.25387919 0.46103936 
0.08804941 0.96671009 0.08527873 0.85061413 0.99313128 0.21963830 0.68494028 0.81710505 0.53826576 0.94075388 0.47215468 0.85699415 
0.79080439 0.62826979 0.80484045 0.61848658 0.62577611 0.90602076 0.18510287 0.99890310 0.86842763 0.39521781 0.40149143 0.53366226 
0.48758364 0.03030315 0.73428178 0.90761542 0.74222034 0.73997235 0.29421598 0.29516220 0.75633544 0.57934976 0.06309202 0.35461733 
0.57840014 0.87844247 0.45384085 0.05938644 0.04874828 0.32555032 0.63263810 0.44256100 0.50646168 0.66917688 0.26734072 0.00448733 
0.15872860 0.49904838 0.34333596 0.48664650 0.18920746 0.68090844 0.03398482 0.85540676 0.44305429 0.85688156 0.43031916 0.62904787 
121 153
          0          1          2          3          4          5          6          7          8          9         10         11
0.90329361 0.02359748 0.46327651 0.05648990 0.28594419 0.46240035 0.51569998 0.47779229 0.74991441 0.26021722 0.16255912 0.04755886 
0.29537964 0.86990780 0.35077170 0.47333515 0.50604838 0.04191569 0.76756901 0.25158769 0.51421171 0.89513600 0.13902095 0.92020327 
0.73996687 0.48350054 0.07061300 0.14565465 0.63829613 0.20793015 0.93577254 0.93667656 0.45486733 0.29879394 0.49636960 0.56391746 
0.08517790 0.27009207 0.99977529 0.29992467 0.98468268 0.91724658 0.15080403 0.00753322 0.06933005 0.96792966 0.37291926 0.57191622 
0.78537512 0.67121094 0.68766719 0.72068226 0.60898525 0.69852436 0.71622789 0.81901979 0.35259449 0.60221088 0.01509524 0.16393255 
0.49496603 0.40823913 0.40718848 0.68427426 0.78332192 0.34931508 0.82881534 0.97488707 0.59405100 0.47669494 0.34457770 0.45991406 
0.58725595 0.18202274 0.29500669 0.97841805 0.00644999 0.66864216 0.99681383 0.31430039 0.91627693 0.15150878 0.94296801 0.85811943 
0.16757441 0.95758957 0.01458125 0.11805734 0.21385071 0.14946459 0.67017847 0.45250610 0.99688625 0.54590052 0.63810551 0.51707882 
188 298
          0          1          2          3          4          5          6          7          8          9         10         11
0.94905806 0.13009347 0.54518837 0.94730198 0.05531311 0.20348351 0.97163177 0.64388412 0.93696254 0.42333564 0.19248590 0.66985393 
0.36018705 0.90280390 0.22474805 0.09110012 0.22058940 0.84858650 0.65867633 0.75162661 0.97886080 0.11944937 0.13813196 0.81340235 
0.64290380 0.65229446 0.15251201 0.52816051 0.84941220 0.73625469 0.22214854 0.49138260 0.10389254 0.51118612 0.49497172 0.22692980 
0.03279257 0.04249202 0.87208456 0.17965825 0.42869514 0.36937740 0.31457058 0.24513516 0.82552177 0.01359753 0.35598081 0.15627366 
0.87215281 0.77816600 0.76157957 0.31110251 0.11010659 0.66715014 0.64037663 0.89739132 0.40835625 0.33897033 0.00094722 0.34665909 
0.40614557 0.52755684 0.48909006 0.73619270 0.30847287 0.08114388 0.03582304 0.04463630 0.67980987 0.37091208 0.33556443 0.71134180 
0.54384279 0.30417737 0.36866254 0.70697629 0.54516464 0.27671826 0.53680164 0.82740957 0.87841189 0.89859629 0.94717801 0.09536213 
0.24061632 0.73119187 0.09809358 0.98786020 0.70290130 0.59620178 0.06015929 0.98792976 0.61921501 0.24573977 0.62849015 0.94753122 
